UGID/CEREAL_SOM,Cereal Production Index - Somalia
UGID/CEREAL_VNM,Cereal Production Index - Viet Nam
UGID/MOBTEL_TCD,Mobile And Cellular Telephones - Chad
UGID/CEREAL_ZMB,Cereal Production Index - Zambia
UGID/CEREAL_SWZ,Cereal Production Index - Swaziland
UGID/CEREAL_CHE,Cereal Production Index - Switzerland
UGID/CEREAL_THA,Cereal Production Index - Thailand
UGID/MOBTEL_CUB,Mobile And Cellular Telephones - Cuba
UGID/NEWS_ARM,Newspapers And Journalists In Armenia
UGID/BOP_BDI,Balance Of Payments - Current Account - Burundi
UGID/NEWS_BRB,Newspapers And Journalists In Barbados
UGID/MOBTEL_GNQ,Mobile And Cellular Telephones - Equatorial Guinea
UGID/CEREAL_TKM,Cereal Production Index - Turkmenistan
UGID/CEREAL_ARE,Cereal Production Index - United Arab Emirates
UGID/MOBTEL_FRA,Mobile And Cellular Telephones - France
UGID/CEREAL_UZB,Cereal Production Index - Uzbekistan
UGID/NEWS_BFA,Newspapers And Journalists In Burkina Faso
UGID/NEWS_CMR,Newspapers And Journalists In Cameroon
UGID/CEREAL_ZWE,Cereal Production Index - Zimbabwe
UGID/MOBTEL_GIN,Mobile And Cellular Telephones - Guinea
UGID/MOBTEL_GUY,Mobile And Cellular Telephones - Guyana
UGID/BOP_CYP,Balance Of Payments - Current Account - Cyprus
UGID/NEWS_ATG,Newspapers And Journalists In Antigua and Barbuda
UGID/MOBTEL_IND,Mobile And Cellular Telephones - India
UGID/MOBTEL_IDN,Mobile And Cellular Telephones - Indonesia
UGID/NEWS_HRV,Newspapers And Journalists In Croatia
UGID/NEWS_AZE,Newspapers And Journalists In Azerbaijan
UGID/NEWS_BLR,Newspapers And Journalists In Belarus
UGID/NEWS_ECU,Newspapers And Journalists In Ecuador
UGID/MOBTEL_ITA,Mobile And Cellular Telephones - Italy
UGID/NEWS_BEN,Newspapers And Journalists In Benin
UGID/NEWS_BTN,Newspapers And Journalists In Bhutan
UGID/MOBTEL_KGZ,Mobile And Cellular Telephones - Kyrgyzstan
UGID/BOP_FJI,Balance Of Payments - Current Account - Fiji
UGID/NEWS_EST,Newspapers And Journalists In Estonia
UGID/NEWS_FRA,Newspapers And Journalists In France
UGID/NEWS_BDI,Newspapers And Journalists In Burundi
UGID/NEWS_DEU,Newspapers And Journalists In Germany
UGID/MOBTEL_LBR,Mobile And Cellular Telephones - Liberia
UGID/MOBTEL_LTU,Mobile And Cellular Telephones - Lithuania
UGID/NEWS_CAF,Newspapers And Journalists In Central African Republic
UGID/NEWS_GTM,Newspapers And Journalists In Guatemala
UGID/NEWS_CHL,Newspapers And Journalists In Chile
UGID/BOP_DEU,Balance Of Payments - Current Account - Germany
UGID/MOBTEL_MWI,Mobile And Cellular Telephones - Malawi
UGID/NEWS_GUY,Newspapers And Journalists In Guyana
UGID/BOP_ISR,Balance Of Payments - Current Account - Israel
UGID/NEWS_ISL,Newspapers And Journalists In Iceland
UGID/NEWS_CIV,Newspapers And Journalists In Côte d'Ivoire
UGID/MOBTEL_MUS,Mobile And Cellular Telephones - Mauritius
UGID/NEWS_CUB,Newspapers And Journalists In Cuba
UGID/NEWS_DNK,Newspapers And Journalists In Denmark
UGID/MOBTEL_NRU,Mobile And Cellular Telephones - Nauru
UGID/NEWS_ITA,Newspapers And Journalists In Italy
UGID/MOBTEL_NPL,Mobile And Cellular Telephones - Nepal
UGID/NEWS_KEN,Newspapers And Journalists In Kenya
UGID/NEWS_GNQ,Newspapers And Journalists In Equatorial Guinea
UGID/BOP_JPN,Balance Of Payments - Current Account - Japan
UGID/BOP_ISL,Balance Of Payments - Current Account - Iceland
UGID/MOBTEL_NER,Mobile And Cellular Telephones - Niger
UGID/BOP_IRN,Balance Of Payments - Current Account - Iran (Islamic Republic of)
UGID/NEWS_GMB,Newspapers And Journalists In Gambia
UGID/NEWS_LSO,Newspapers And Journalists In Lesotho
UGID/MOBTEL_PAN,Mobile And Cellular Telephones - Panama
UGID/NEWS_LTU,Newspapers And Journalists In Lithuania
UGID/NEWS_GHA,Newspapers And Journalists In Ghana
UGID/BOP_LBN,Balance Of Payments - Current Account - Lebanon
UGID/BOP_JAM,Balance Of Payments - Current Account - Jamaica
UGID/MOBTEL_PHL,Mobile And Cellular Telephones - Philippines
UGID/NEWS_HND,Newspapers And Journalists In Honduras
UGID/NEWS_HUN,Newspapers And Journalists In Hungary
UGID/MOBTEL_LCA,Mobile And Cellular Telephones - Saint Lucia
UGID/BOP_KWT,Balance Of Payments - Current Account - Kuwait
UGID/BOP_MLI,Balance Of Payments - Current Account - Mali
UGID/BOP_LAO,Balance Of Payments - Current Account - Lao People's Democratic Republic
UGID/NEWS_IRQ,Newspapers And Journalists In Iraq
UGID/NEWS_JAM,Newspapers And Journalists In Jamaica
UGID/NEWS_NIC,Newspapers And Journalists In Nicaragua
UGID/NEWS_MOZ,Newspapers And Journalists In Mozambique
UGID/NEWS_OMN,Newspapers And Journalists In Oman
UGID/MOBTEL_SLE,Mobile And Cellular Telephones - Sierra Leone
UGID/MOBTEL_SVK,Mobile And Cellular Telephones - Slovakia
UGID/BOP_LTU,Balance Of Payments - Current Account - Lithuania
UGID/BOP_LBR,Balance Of Payments - Current Account - Liberia
UGID/BOP_MNG,Balance Of Payments - Current Account - Mongolia
UGID/MOBTEL_SVN,Mobile And Cellular Telephones - Slovenia
UGID/NEWS_LBY,Newspapers And Journalists In Libya
UGID/BOP_NPL,Balance Of Payments - Current Account - Nepal
UGID/NEWS_PRT,Newspapers And Journalists In Portugal
UGID/BOP_MLT,Balance Of Payments - Current Account - Malta
UGID/MOBTEL_SWZ,Mobile And Cellular Telephones - Swaziland
UGID/BOP_NAM,Balance Of Payments - Current Account - Namibia
UGID/MOBTEL_THA,Mobile And Cellular Telephones - Thailand
UGID/NEWS_MWI,Newspapers And Journalists In Malawi
UGID/BOP_MUS,Balance Of Payments - Current Account - Mauritius
UGID/MOBTEL_TLS,Mobile And Cellular Telephones - Timor-Leste
UGID/NEWS_MNG,Newspapers And Journalists In Mongolia
UGID/NEWS_NAM,Newspapers And Journalists In Namibia
UGID/BOP_MOZ,Balance Of Payments - Current Account - Mozambique
UGID/MOBTEL_TON,Mobile And Cellular Telephones - Tonga
UGID/NEWS_NLD,Newspapers And Journalists In Netherlands
UGID/MOBTEL_GBR,Mobile And Cellular Telephones - United Kingdom
UGID/BOP_PNG,Balance Of Payments - Current Account - Papua New Guinea
UGID/BOP_NIC,Balance Of Payments - Current Account - Nicaragua
UGID/NEWS_PLW,Newspapers And Journalists In Palau
UGID/NEWS_WSM,Newspapers And Journalists In Samoa
UGID/NEWS_SEN,Newspapers And Journalists In Senegal
UGID/MOBTEL_VEN,Mobile And Cellular Telephones - Venezuela (Bolivarian Republic of)
UGID/NEWS_KOR,Newspapers And Journalists In Republic of Korea
UGID/NETPEN_ALB,Internet Penetration - Albania
UGID/NEWS_SWZ,Newspapers And Journalists In Swaziland
UGID/NEWS_ZAF,Newspapers And Journalists In South Africa
UGID/BOP_NOR,Balance Of Payments - Current Account - Norway
UGID/NETPEN_BHS,Internet Penetration - Bahamas
UGID/NEWS_SYR,Newspapers And Journalists In Syrian Arab Republic
UGID/NETPEN_BRB,Internet Penetration - Barbados
UGID/NEWS_TGO,Newspapers And Journalists In Togo
UGID/NETPEN_BTN,Internet Penetration - Bhutan
UGID/NEWS_VCT,Newspapers And Journalists In Saint Vincent and the Grenadines
UGID/NEWS_MDA,Newspapers And Journalists In Republic of Moldova
UGID/BOP_MDA,Balance Of Payments - Current Account - Republic of Moldova
UGID/NEWS_TKM,Newspapers And Journalists In Turkmenistan
UGID/NETPEN_BWA,Internet Penetration - Botswana
UGID/NEWS_TZA,Newspapers And Journalists In United Republic of Tanzania
UGID/NETPEN_BFA,Internet Penetration - Burkina Faso
UGID/BOP_LCA,Balance Of Payments - Current Account - Saint Lucia
UGID/NETPEN_BDI,Internet Penetration - Burundi
UGID/NEWS_ESP,Newspapers And Journalists In Spain
UGID/NEWS_YEM,Newspapers And Journalists In Yemen
UGID/BOP_ESP,Balance Of Payments - Current Account - Spain
UGID/FIXTEL_ATG,Fixed Line Telephones - Antigua and Barbuda
UGID/BOP_SEN,Balance Of Payments - Current Account - Senegal
UGID/NETPEN_COG,Internet Penetration - Congo
UGID/BOP_SGP,Balance Of Payments - Current Account - Singapore
UGID/BOP_MKD,Balance Of Payments - Current Account - TFYR of Macedonia
UGID/NETPEN_HRV,Internet Penetration - Croatia
UGID/NEWS_THA,Newspapers And Journalists In Thailand
UGID/NEWS_LCA,Newspapers And Journalists In Saint Lucia
UGID/NETPEN_PRK,Internet Penetration - Democratic People's Republic of Korea
UGID/FIXTEL_BEN,Fixed Line Telephones - Benin
UGID/NETPEN_DMA,Internet Penetration - Dominica
UGID/BOP_ZAF,Balance Of Payments - Current Account - South Africa
UGID/NEWS_UKR,Newspapers And Journalists In Ukraine
UGID/BOP_TKM,Balance Of Payments - Current Account - Turkmenistan
UGID/NETPEN_ETH,Internet Penetration - Ethiopia
UGID/BOP_CHE,Balance Of Payments - Current Account - Switzerland
UGID/FIXTEL_BGR,Fixed Line Telephones - Bulgaria
UGID/NETPEN_GEO,Internet Penetration - Georgia
UGID/FIXTEL_DZA,Fixed Line Telephones - Algeria
UGID/FIXTEL_AGO,Fixed Line Telephones - Angola
UGID/NETPEN_GNB,Internet Penetration - Guinea-Bissau
UGID/FIXTEL_CHN,Fixed Line Telephones - China
UGID/BOP_TON,Balance Of Payments - Current Account - Tonga
UGID/BOP_TUN,Balance Of Payments - Current Account - Tunisia
UGID/BOP_UKR,Balance Of Payments - Current Account - Ukraine
UGID/NETPEN_HKG,Internet Penetration - Hong Kong SAR
UGID/BOP_VUT,Balance Of Payments - Current Account - Vanuatu
UGID/FIXTEL_BHR,Fixed Line Telephones - Bahrain
UGID/NETPEN_IND,Internet Penetration - India
UGID/FIXTEL_BLZ,Fixed Line Telephones - Belize
UGID/FIXTEL_CZE,Fixed Line Telephones - Czech Republic
UGID/BOP_USA,Balance Of Payments - Current Account - United States of America
UGID/FIXTEL_ERI,Fixed Line Telephones - Eritrea
UGID/NETPEN_KIR,Internet Penetration - Kiribati
UGID/FIXTEL_BRN,Fixed Line Telephones - Brunei Darussalam
UGID/AGPROD_5001,Agricultural Production Index - World
UGID/BOP_VNM,Balance Of Payments - Current Account - Viet Nam
UGID/AGPROD_5200,Agricultural Production Index - Americas+
UGID/FIXTEL_FIN,Fixed Line Telephones - Finland
UGID/FIXTEL_CPV,Fixed Line Telephones - Cabo Verde
UGID/NETPEN_MLT,Internet Penetration - Malta
UGID/AGPROD_AUS,Agricultural Production Index - Australia
UGID/AGPROD_5206,Agricultural Production Index - Caribbean+
UGID/FIXTEL_GIN,Fixed Line Telephones - Guinea
UGID/FIXTEL_HRV,Fixed Line Telephones - Croatia
UGID/AGPROD_BGD,Agricultural Production Index - Bangladesh
UGID/FIXTEL_ISL,Fixed Line Telephones - Iceland
UGID/AGPROD_BEL,Agricultural Production Index - Belgium
UGID/AGPROD_DZA,Agricultural Production Index - Algeria
UGID/NETPEN_MAR,Internet Penetration - Morocco
UGID/FIXTEL_PRK,Fixed Line Telephones - Democratic People's Republic of Korea
UGID/AGPROD_BWA,Agricultural Production Index - Botswana
UGID/FIXTEL_IRL,Fixed Line Telephones - Ireland
UGID/FIXTEL_GNQ,Fixed Line Telephones - Equatorial Guinea
UGID/AGPROD_BHR,Agricultural Production Index - Bahrain
UGID/NETPEN_OMN,Internet Penetration - Oman
UGID/NETPEN_PRY,Internet Penetration - Paraguay
UGID/FIXTEL_JOR,Fixed Line Telephones - Jordan
UGID/FIXTEL_GAB,Fixed Line Telephones - Gabon
UGID/AGPROD_BRB,Agricultural Production Index - Barbados
UGID/AGPROD_CHL,Agricultural Production Index - Chile
UGID/FIXTEL_LVA,Fixed Line Telephones - Latvia
UGID/NETPEN_QAT,Internet Penetration - Qatar
UGID/AGPROD_BIH,Agricultural Production Index - Bosnia and Herzegovina
UGID/NETPEN_MDA,Internet Penetration - Republic of Moldova
UGID/FIXTEL_LUX,Fixed Line Telephones - Luxembourg
UGID/FIXTEL_MDV,Fixed Line Telephones - Maldives
UGID/FIXTEL_HKG,Fixed Line Telephones - Hong Kong SAR
UGID/AGPROD_CYP,Agricultural Production Index - Cyprus
UGID/AGPROD_KHM,Agricultural Production Index - Cambodia
UGID/FIXTEL_IND,Fixed Line Telephones - India
UGID/NETPEN_SAU,Internet Penetration - Saudi Arabia
UGID/FIXTEL_MRT,Fixed Line Telephones - Mauritania
UGID/NETPEN_SGP,Internet Penetration - Singapore
UGID/AGPROD_COD,Agricultural Production Index - Democratic Republic of the Congo
UGID/FIXTEL_ITA,Fixed Line Telephones - Italy
UGID/FIXTEL_MAR,Fixed Line Telephones - Morocco
UGID/NETPEN_SOM,Internet Penetration - Somalia
UGID/AGPROD_COM,Agricultural Production Index - Comoros
UGID/AGPROD_SLV,Agricultural Production Index - El Salvador
UGID/AGPROD_CRI,Agricultural Production Index - Costa Rica
UGID/NETPEN_SWE,Internet Penetration - Sweden
UGID/NETPEN_SYR,Internet Penetration - Syrian Arab Republic
UGID/FIXTEL_NIC,Fixed Line Telephones - Nicaragua
UGID/AGPROD_PRK,Agricultural Production Index - Democratic People's Republic of Korea
UGID/NETPEN_TLS,Internet Penetration - Timor-Leste
UGID/FIXTEL_PAK,Fixed Line Telephones - Pakistan
UGID/NETPEN_TUN,Internet Penetration - Tunisia
UGID/AGPROD_FRA,Agricultural Production Index - France
UGID/FIXTEL_KGZ,Fixed Line Telephones - Kyrgyzstan
UGID/NETPEN_TKM,Internet Penetration - Turkmenistan
UGID/AGPROD_ECU,Agricultural Production Index - Ecuador
UGID/FIXTEL_MLT,Fixed Line Telephones - Malta
UGID/FIXTEL_PHL,Fixed Line Telephones - Philippines
UGID/AGPROD_GRD,Agricultural Production Index - Grenada
UGID/NETPEN_URY,Internet Penetration - Uruguay
UGID/FIXTEL_MUS,Fixed Line Telephones - Mauritius
UGID/FIXTEL_MEX,Fixed Line Telephones - Mexico
UGID/FIXTEL_KNA,Fixed Line Telephones - Saint Kitts and Nevis
UGID/AGPROD_EST,Agricultural Production Index - Estonia
UGID/AGPROD_HND,Agricultural Production Index - Honduras
UGID/AGPROD_HUN,Agricultural Production Index - Hungary
UGID/AGPROD_FJI,Agricultural Production Index - Fiji
UGID/FIXTEL_MMR,Fixed Line Telephones - Myanmar
UGID/FIXTEL_WSM,Fixed Line Telephones - Samoa
UGID/AGPROD_IRN,Agricultural Production Index - Iran (Islamic Republic of)
UGID/FIXTEL_NGA,Fixed Line Telephones - Nigeria
UGID/FIXTEL_SGP,Fixed Line Telephones - Singapore
UGID/AGPROD_GUY,Agricultural Production Index - Guyana
UGID/FIXTEL_ZAF,Fixed Line Telephones - South Africa
UGID/FIXTEL_PAN,Fixed Line Telephones - Panama
UGID/AGPROD_KAZ,Agricultural Production Index - Kazakhstan
UGID/FIXTEL_PRT,Fixed Line Telephones - Portugal
UGID/AGPROD_KIR,Agricultural Production Index - Kiribati
UGID/FIXTEL_SWE,Fixed Line Telephones - Sweden
UGID/FIXTEL_KOR,Fixed Line Telephones - Republic of Korea
UGID/AGPROD_KGZ,Agricultural Production Index - Kyrgyzstan
UGID/AGPROD_LBY,Agricultural Production Index - Libya
UGID/AGPROD_JPN,Agricultural Production Index - Japan
UGID/FIXTEL_TUN,Fixed Line Telephones - Tunisia
UGID/AGPROD_MDG,Agricultural Production Index - Madagascar
UGID/FIXTEL_UKR,Fixed Line Telephones - Ukraine
UGID/AGPROD_MHL,Agricultural Production Index - Marshall Islands
UGID/AGPROD_FSM,Agricultural Production Index - Micronesia (Federated States of)
UGID/FIXTEL_SLB,Fixed Line Telephones - Solomon Islands
UGID/FIXTEL_VEN,Fixed Line Telephones - Venezuela (Bolivarian Republic of)
UGID/AGPROD_MNE,Agricultural Production Index - Montenegro
UGID/AGPROD_MAR,Agricultural Production Index - Morocco
UGID/MOBTEL_AGO,Mobile And Cellular Telephones - Angola
UGID/AGPROD_MYS,Agricultural Production Index - Malaysia
UGID/MOBTEL_ARG,Mobile And Cellular Telephones - Argentina
UGID/FIXTEL_TJK,Fixed Line Telephones - Tajikistan
UGID/AGPROD_MWI,Agricultural Production Index - Malawi
UGID/AGPROD_NER,Agricultural Production Index - Niger
UGID/AGPROD_MEX,Agricultural Production Index - Mexico
UGID/MOBTEL_BGD,Mobile And Cellular Telephones - Bangladesh
UGID/MOBTEL_BLR,Mobile And Cellular Telephones - Belarus
UGID/AGPROD_NAM,Agricultural Production Index - Namibia
UGID/AGPROD_PER,Agricultural Production Index - Peru
UGID/FIXTEL_TZA,Fixed Line Telephones - United Republic of Tanzania
UGID/AGPROD_NPL,Agricultural Production Index - Nepal
UGID/MOBTEL_BGR,Mobile And Cellular Telephones - Bulgaria
UGID/MOBTEL_BDI,Mobile And Cellular Telephones - Burundi
UGID/FIXTEL_YEM,Fixed Line Telephones - Yemen
UGID/AGPROD_QAT,Agricultural Production Index - Qatar
UGID/AGPROD_KNA,Agricultural Production Index - Saint Kitts and Nevis
UGID/AGPROD_PAN,Agricultural Production Index - Panama
UGID/MOBTEL_DZA,Mobile And Cellular Telephones - Algeria
UGID/MOBTEL_CHN,Mobile And Cellular Telephones - China
UGID/MOBTEL_COG,Mobile And Cellular Telephones - Congo
UGID/MOBTEL_ARM,Mobile And Cellular Telephones - Armenia
UGID/MOBTEL_AUS,Mobile And Cellular Telephones - Australia
UGID/MOBTEL_CIV,Mobile And Cellular Telephones - Côte d'Ivoire
UGID/AGPROD_SEN,Agricultural Production Index - Senegal
UGID/MOBTEL_BRB,Mobile And Cellular Telephones - Barbados
UGID/AGPROD_SVN,Agricultural Production Index - Slovenia
UGID/AGPROD_RUS,Agricultural Production Index - Russian Federation
UGID/MOBTEL_BEN,Mobile And Cellular Telephones - Benin
UGID/MOBTEL_DMA,Mobile And Cellular Telephones - Dominica
UGID/MOBTEL_ECU,Mobile And Cellular Telephones - Ecuador
UGID/MOBTEL_BRA,Mobile And Cellular Telephones - Brazil
UGID/MOBTEL_EST,Mobile And Cellular Telephones - Estonia
UGID/MOBTEL_BFA,Mobile And Cellular Telephones - Burkina Faso
UGID/AGPROD_TJK,Agricultural Production Index - Tajikistan
UGID/MOBTEL_FIN,Mobile And Cellular Telephones - Finland
UGID/AGPROD_SRB,Agricultural Production Index - Serbia
UGID/MOBTEL_CAN,Mobile And Cellular Telephones - Canada
UGID/MOBTEL_GMB,Mobile And Cellular Telephones - Gambia
UGID/MOBTEL_CPV,Mobile And Cellular Telephones - Cabo Verde
UGID/MOBTEL_GRC,Mobile And Cellular Telephones - Greece
UGID/AGPROD_TGO,Agricultural Production Index - Togo
UGID/AGPROD_ESP,Agricultural Production Index - Spain
UGID/MOBTEL_CRI,Mobile And Cellular Telephones - Costa Rica
UGID/MOBTEL_GNB,Mobile And Cellular Telephones - Guinea-Bissau
UGID/AGPROD_TKM,Agricultural Production Index - Turkmenistan
UGID/AGPROD_GBR,Agricultural Production Index - United Kingdom
UGID/AGPROD_SWE,Agricultural Production Index - Sweden
UGID/MOBTEL_PRK,Mobile And Cellular Telephones - Democratic People's Republic of Korea
UGID/AGPROD_MKD,Agricultural Production Index - The former Yugoslav Republic of Macedonia
UGID/MOBTEL_GTM,Mobile And Cellular Telephones - Guatemala
UGID/MOBTEL_EGY,Mobile And Cellular Telephones - Egypt
UGID/AGPROD_URY,Agricultural Production Index - Uruguay
UGID/MOBTEL_SLV,Mobile And Cellular Telephones - El Salvador
UGID/CEREAL_5200,Cereal Production Index - Americas+
UGID/MOBTEL_KAZ,Mobile And Cellular Telephones - Kazakhstan
UGID/MOBTEL_KIR,Mobile And Cellular Telephones - Kiribati
UGID/AGPROD_TUV,Agricultural Production Index - Tuvalu
UGID/AGPROD_ARE,Agricultural Production Index - United Arab Emirates
UGID/MOBTEL_DJI,Mobile And Cellular Telephones - Djibouti
UGID/MOBTEL_GAB,Mobile And Cellular Telephones - Gabon
UGID/CEREAL_5206,Cereal Production Index - Caribbean+
UGID/MOBTEL_DEU,Mobile And Cellular Telephones - Germany
UGID/MOBTEL_LSO,Mobile And Cellular Telephones - Lesotho
UGID/AGPROD_USA,Agricultural Production Index - United States of America
UGID/BOP_DZA,Balance Of Payments - Current Account - Algeria
UGID/CEREAL_AFG,Cereal Production Index - Afghanistan
UGID/MOBTEL_MHL,Mobile And Cellular Telephones - Marshall Islands
UGID/AGPROD_YEM,Agricultural Production Index - Yemen
UGID/BOP_ARG,Balance Of Payments - Current Account - Argentina
UGID/BOP_AZE,Balance Of Payments - Current Account - Azerbaijan
UGID/MOBTEL_ISL,Mobile And Cellular Telephones - Iceland
UGID/CEREAL_ARM,Cereal Production Index - Armenia
UGID/MOBTEL_IRQ,Mobile And Cellular Telephones - Iraq
UGID/MOBTEL_MAR,Mobile And Cellular Telephones - Morocco
UGID/CEREAL_AZE,Cereal Production Index - Azerbaijan
UGID/MOBTEL_MMR,Mobile And Cellular Telephones - Myanmar
